Voltage,Counter,Ref,Curr_mA 1,Curr_mA 2,Curr_mA 3,Curr_mA 4,Curr_mA 5,Curr_mA 6,Curr_mA 7,Curr_mA 8,Curr_mA 9,Curr_mA 10,Curr_mA 11,Curr_mA 12,Curr_mA 13,Curr_mA 14,Curr_mA 15,Curr_mA 16, Curr_mA 17, Curr_mA 18, Curr_mA 19, Curr_mA 20, Curr_mA 21, Curr_mA 22, Curr_mA 23, Curr_mA 24
1.5787036,1.0,2.0,-18.103699,-5.5189557,-2.340869,-0.4982287,-0.10648666,-0.11728521,-0.025221875,-0.026148615,-0.027413817,-0.030016746,-0.0242629,-0.024609422,-0.023021875,-0.023424806,-0.023344219,-0.02310246,-0.023755208,-0.022449713,-0.022393303,-0.022385245,-0.021353744,-0.021402096,-0.021426272,-0.021321509
1.6041665,1.0,2.0,-18.349468,-5.5731316,-2.3679433,-0.50381774,-0.10800157,-0.118679225,-0.02544427,-0.026354892,-0.031480167,-0.032350495,-0.025073573,-0.025613502,-0.023357091,-0.023816431,-0.02363914,-0.023486027,-0.02562156,-0.02330068,-0.022792988,-0.02278493,-0.021664781,-0.021705074,-0.021697016,-0.021584196
1.6296296,1.0,2.0,-18.541515,-5.6118774,-2.384542,-0.50700647,-0.109032966,-0.119347975,-0.025569964,-0.026480583,-0.021564834,-0.02339414,-0.02431282,-0.024417581,-0.023474725,-0.023861537,-0.023797069,-0.023515018,-0.021734066,-0.022032233,-0.022668863,-0.022652745,-0.021846885,-0.021871062,-0.021871062,-0.021790477
1.6550927,1.0,2.0,-18.753708,-5.602614,-2.4116168,-0.5134529,-0.110346414,-0.12029879,-0.025534485,-0.02642899,-0.0308854,-0.032472946,-0.025397487,-0.025897121,-0.023874411,-0.024293458,-0.024180636,-0.023987232,-0.025655363,-0.02364877,-0.023229724,-0.023205547,-0.022190161,-0.022222394,-0.022230454,-0.02213375
1.6805556,1.0,2.0,-18.986042,-5.6310716,-2.4435267,-0.5198993,-0.111780725,-0.12161223,-0.02569241,-0.02655468,-0.031567134,-0.030092409,-0.025233068,-0.025684351,-0.024112921,-0.02453197,-0.024467502,-0.024225743,-0.026111457,-0.023992043,-0.023532704,-0.023524644,-0.022444792,-0.022477025,-0.022485085,-0.02238838
1.7060187,1.0,2.0,-19.137796,-5.6732464,-2.4657664,-0.5246312,-0.11289271,-0.122603334,-0.025890632,-0.0267529,-0.02293312,-0.02804228,-0.024996124,-0.02531847,-0.024238614,-0.024673782,-0.024536783,-0.024359493,-0.02271554,-0.022852534,-0.023456931,-0.023456931,-0.022699423,-0.022659129,-0.022659129,-0.022626894
1.7314816,1.0,2.0,-19.403713,-5.749712,-2.5000937,-0.53227776,-0.114286736,-0.12419882,-0.026241964,-0.027104234,-0.031600937,-0.03001339,-0.025170166,-0.025524745,-0.024606066,-0.0249687,-0.02491229,-0.024735002,-0.026395075,-0.024388483,-0.024017787,-0.024009729,-0.022994341,-0.023034634,-0.023026576,-0.022913756
1.7569447,1.0,2.0,-19.656199,-5.81932,-2.5440915,-0.54146755,-0.11560018,-0.1259152,-0.026585238,-0.027455568,-0.02644018,-0.024876814,-0.02466729,-0.0247237,-0.02466729,-0.024973517,-0.024973517,-0.024449706,-0.024481941,-0.023861427,-0.024191832,-0.024183774,-0.023224797,-0.02326509,-0.02326509,-0.023168387
1.7824073,1.0,2.0,-19.834808,-5.912932,-2.5905066,-0.55151457,-0.11683302,-0.12743008,-0.027073564,-0.027984185,-0.023938766,-0.027581256,-0.025268435,-0.025421549,-0.02530067,-0.026009826,-0.026332173,-0.027637668,-0.023616422,-0.023705065,-0.024414225,-0.02444646,-0.023479424,-0.02356001,-0.023519717,-0.023463307
1.8078701,1.0,2.0,-20.060429,-6.027119,-2.6570683,-0.56601954,-0.118267335,-0.1294285,-0.02763442,-0.028561158,-0.03338827,-0.03452453,-0.026627092,-0.027150903,-0.02600658,-0.026884967,-0.027312076,-0.029737717,-0.027771415,-0.02536189,-0.025176544,-0.025160426,-0.023846874,-0.023854934,-0.023854934,-0.023814641
1.8333333,1.0,2.0,-20.286053,-6.1001563,-2.7292714,-0.5813819,-0.11941961,-0.131024,-0.028001871,-0.028944729,-0.023626046,-0.023642164,-0.025632638,-0.025608463,-0.025552053,-0.02593081,-0.025890514,-0.024665609,-0.023827512,-0.024093447,-0.025100773,-0.025157182,-0.02402898,-0.024069272,-0.024069272,-0.023972569
1.8587961,1.0,2.0,-20.498245,-6.195483,-2.8272617,-0.6020594,-0.12085392,-0.1326195,-0.0284902,-0.029465292,-0.031431593,-0.03288214,-0.027112179,-0.027450638,-0.026515841,-0.027257232,-0.027708514,-0.029884338,-0.027192764,-0.025500454,-0.025750272,-0.025718039,-0.024372252,-0.024412544,-0.024388367,-0.024299722
1.8842592,1.0,2.0,-20.744015,-6.254804,-2.9236405,-0.6223941,-0.12228825,-0.13433588,-0.028849592,-0.029800508,-0.03441003,-0.0351756,-0.027987324,-0.028478896,-0.027133107,-0.028140435,-0.029188054,-0.032258384,-0.028462779,-0.026182193,-0.026174136,-0.026158018,-0.024659116,-0.02469135,-0.024723584,-0.02457047
1.8842592,1.0,2.0,-20.703722,-6.258233,-2.990527,-0.6367968,-0.122086786,-0.13413441,-0.02891406,-0.029848859,-0.023853254,-0.023861313,-0.026770473,-0.02671406,-0.026174136,-0.026681826,-0.026649592,-0.024497943,-0.024248129,-0.024586586,-0.025779262,-0.025803437,-0.02457047,-0.024610763,-0.024610763,-0.024497943
1.8587961,1.0,2.0,-20.50496,-6.221202,-3.0367856,-0.6461246,-0.1209748,-0.13342535,-0.028740015,-0.02971511,-0.03352683,-0.03481621,-0.02796639,-0.028353203,-0.026805948,-0.027837453,-0.028748073,-0.031318773,-0.027926097,-0.025806682,-0.025935622,-0.025967855,-0.024388367,-0.02443672,-0.024444778,-0.024323897
1.8333333,1.0,2.0,-20.312914,-6.173884,-3.0653152,-0.65219474,-0.119621076,-0.13182987,-0.028445097,-0.029436301,-0.025801871,-0.025382824,-0.026744729,-0.026776962,-0.025963044,-0.026486851,-0.026712494,-0.025769636,-0.024697842,-0.024423847,-0.025431175,-0.025398942,-0.024069272,-0.02412568,-0.024117623,-0.024004802
1.8078701,1.0,2.0,-20.07386,-6.124851,-3.0978742,-0.65877926,-0.118267335,-0.1306776,-0.028279109,-0.029238082,-0.02721537,-0.028964091,-0.026925264,-0.02706226,-0.025756765,-0.026457863,-0.026627092,-0.026562624,-0.025152368,-0.024459329,-0.025241012,-0.025224896,-0.023838816,-0.023895226,-0.023895226,-0.023790464
1.7824073,1.0,2.0,-19.895248,-6.082677,-3.1231806,-0.6638207,-0.11735682,-0.1296865,-0.028056715,-0.029031806,-0.03311752,-0.034358546,-0.027613493,-0.028072832,-0.026138764,-0.027218617,-0.028217886,-0.03103034,-0.027339496,-0.025147557,-0.025260378,-0.025228143,-0.023640597,-0.023688948,-0.023713123,-0.02356001
1.7569447,1.0,2.0,-19.676344,-6.019928,-3.1347876,-0.6664617,-0.115761355,-0.12809102,-0.027761795,-0.028736887,-0.022974983,-0.022773515,-0.026085606,-0.026021134,-0.02506216,-0.025561795,-0.025521502,-0.02351491,-0.023111977,-0.023377912,-0.024610879,-0.024626996,-0.023297325,-0.023345677,-0.023353737,-0.023281207
1.7314816,1.0,2.0,-19.457436,-5.9726095,-3.152035,-0.6697885,-0.11452849,-0.12709992,-0.027587749,-0.028562842,-0.03165735,-0.033099838,-0.027120352,-0.027499104,-0.025589213,-0.0266046,-0.027386284,-0.029578226,-0.026443427,-0.024485186,-0.02469471,-0.024710827,-0.023139399,-0.023171632,-0.02318775,-0.023050752
1.7060187,1.0,2.0,-19.231813,-5.9184337,-3.1531656,-0.66985756,-0.11337624,-0.1257059,-0.027300887,-0.02826792,-0.030516272,-0.030250337,-0.026889896,-0.027131654,-0.025390998,-0.026333854,-0.02716389,-0.0288562,-0.02583422,-0.024069386,-0.024432022,-0.024432022,-0.022852534,-0.022900887,-0.022908945,-0.022771949
1.6805556,1.0,2.0,-19.01962,-5.862542,-3.1518784,-0.66941226,-0.11198219,-0.12435216,-0.027046256,-0.028021347,-0.02284772,-0.023911458,-0.026490211,-0.02603893,-0.024411092,-0.025063839,-0.025039662,-0.023000835,-0.022605963,-0.022702666,-0.02384699,-0.02389534,-0.022581788,-0.02256567,-0.022533435,-0.022501202
1.6550927,1.0,2.0,-18.861155,-5.8117948,-3.1417267,-0.6669094,-0.11091051,-0.12324019,-0.026783569,-0.027782835,-0.031650968,-0.03302093,-0.030144008,-0.028387232,-0.02502679,-0.026163056,-0.026985034,-0.029587965,-0.026009941,-0.023882471,-0.023946939,-0.023930822,-0.022335216,-0.02243192,-0.022415802,-0.022294922
1.6296296,1.0,2.0,-18.615385,-5.7387576,-3.1178753,-0.6616632,-0.10935531,-0.12168498,-0.026472526,-0.02743956,-0.02199194,-0.02165348,-0.02285421,-0.024562635,-0.023861537,-0.024409523,-0.02436923,-0.022491574,-0.02192747,-0.022145055,-0.023297435,-0.023289375,-0.02199194,-0.022048349,-0.022072528,-0.02193553
1.6041665,1.0,2.0,-18.383047,-5.674293,-3.0924122,-0.65624547,-0.108122446,-0.12041183,-0.026225952,-0.027217165,-0.029409105,-0.030480899,-0.030432548,-0.027732914,-0.024364417,-0.02526698,-0.025589325,-0.027483096,-0.024759287,-0.023099216,-0.02329262,-0.02330068,-0.021809835,-0.021866247,-0.02185819,-0.021721192
1.5787036,1.0,2.0,-18.184284,-5.6424065,-3.0669494,-0.6504849,-0.10705078,-0.11917897,-0.025971327,-0.026938356,-0.03139477,-0.03225704,-0.028888542,-0.02809074,-0.024528835,-0.025576454,-0.026253376,-0.029517114,-0.025584511,-0.02316693,-0.023134694,-0.023142755,-0.02154715,-0.021619678,-0.02160356,-0.021474624
1.5532408,1.0,2.0,-17.965382,-5.576228,-3.0253694,-0.6414666,-0.10549557,-0.11774466,-0.025740873,-0.026683731,-0.020913769,-0.020607539,-0.023548933,-0.023992155,-0.02319435,-0.023766512,-0.023637576,-0.021397283,-0.02106688,-0.02134893,-0.022380434,-0.02240461,-0.021195818,-0.02122805,-0.02122805,-0.02112329
1.5277779,1.0,2.0,-17.759903,-5.534054,-2.973313,-0.630048,-0.10450449,-0.11671327,-0.025478186,-0.026493572,-0.03020053,-0.03158661,-0.031626903,-0.029926538,-0.023955109,-0.02522837,-0.026284046,-0.028508222,-0.024672324,-0.022536792,-0.022512617,-0.022528734,-0.020989543,-0.021078186,-0.021070128,-0.02094925
1.5023148,1.0,2.0,-17.53428,-5.4575872,-2.9123921,-0.6169146,-0.10298957,-0.11511777,-0.025167145,-0.026126118,-0.021629415,-0.021202309,-0.021532713,-0.022459453,-0.022701211,-0.023297548,-0.023337841,-0.021871174,-0.021041136,-0.021016961,-0.021879232,-0.021903407,-0.02062209,-0.020678502,-0.020694619,-0.020589855
1.4768519,1.0,2.0,-17.315376,-5.403411,-2.8450246,-0.60240954,-0.10179701,-0.113884926,-0.024912514,-0.025871491,-0.026129365,-0.02726563,-0.028490538,-0.027692735,-0.022962332,-0.023945484,-0.024654642,-0.024928631,-0.022704458,-0.021455374,-0.021777716,-0.021785773,-0.02041581,-0.020496396,-0.020496396,-0.02036746
1.4513888,1.0,2.0,-17.12333,-5.362951,-2.7704039,-0.5861899,-0.10076561,-0.11261177,-0.02461759,-0.025584623,-0.029928215,-0.031161182,-0.030306969,-0.02834067,-0.023376565,-0.024424186,-0.026003674,-0.028219791,-0.024101842,-0.02185349,-0.021700375,-0.021692317,-0.02022565,-0.020282058,-0.020265942,-0.020153122
1.4259257,1.0,2.0,-16.890991,-5.2796264,-2.6933656,-0.56997025,-0.09900894,-0.11109686,-0.024314608,-0.025257466,-0.019560032,-0.019294096,-0.020559296,-0.022154901,-0.02193732,-0.02250948,-0.021679444,-0.020067723,-0.019761495,-0.020043546,-0.020978346,-0.020978346,-0.01985014,-0.019890433,-0.01990655,-0.01979373
1.4004631,1.0,2.0,-16.685518,-5.2340236,-2.609075,-0.5523791,-0.09801786,-0.10986402,-0.024043866,-0.025027014,-0.02895156,-0.030184524,-0.030450458,-0.029177198,-0.022706136,-0.023995513,-0.027807236,-0.027895879,-0.023399176,-0.021279763,-0.02107024,-0.021094415,-0.01966804,-0.019756686,-0.019740568,-0.019603573
1.375,1.0,2.0,-16.473324,-5.1747026,-2.5360663,-0.53735965,-0.09654324,-0.10842969,-0.023692532,-0.024643447,-0.022290334,-0.022153337,-0.02166176,-0.02166176,-0.021597292,-0.022314511,-0.021283006,-0.021428064,-0.02051744,-0.020009747,-0.020541616,-0.020533556,-0.019348942,-0.019405352,-0.019405352,-0.019292532
1.375,1.0,2.0,-16.46661,-5.169559,-2.4877148,-0.5272435,-0.09646265,-0.10830881,-0.02370059,-0.024643447,-0.022822201,-0.023724766,-0.025449308,-0.025739416,-0.021822935,-0.022765791,-0.024844913,-0.023652239,-0.02073502,-0.020122565,-0.020533556,-0.020533556,-0.019373117,-0.01942147,-0.01941341,-0.019324765
1.4004631,1.0,2.0,-16.685518,-5.2168775,-2.4728847,-0.5240882,-0.097977564,-0.109662555,-0.023898812,-0.02488196,-0.029555952,-0.03054716,-0.030708335,-0.029451191,-0.022786722,-0.024156684,-0.027589653,-0.02807317,-0.023657052,-0.021368409,-0.02106218,-0.021029944,-0.019700276,-0.019748626,-0.019740568,-0.01961969
1.4259257,1.0,2.0,-16.884275,-5.2659097,-2.459666,-0.5209328,-0.09896865,-0.110653624,-0.024105087,-0.024983473,-0.01968091,-0.019495562,-0.01973732,-0.020414243,-0.02187285,-0.02245307,-0.020897761,-0.020043546,-0.019825963,-0.020059664,-0.02083329,-0.020857468,-0.019825963,-0.019882375,-0.019874316,-0.019777613
1.4513888,1.0,2.0,-17.089752,-5.3200865,-2.4311366,-0.51434827,-0.10052385,-0.11196707,-0.0243436,-0.025302572,-0.029106235,-0.030274734,-0.031056419,-0.03058902,-0.023432977,-0.024504771,-0.028840303,-0.028413195,-0.023779497,-0.021740668,-0.021474734,-0.021474734,-0.02016924,-0.020233708,-0.02021759,-0.020128947
1.4768519,1.0,2.0,-17.315376,-5.3639755,-2.4042187,-0.5081067,-0.10159554,-0.11299847,-0.024525702,-0.025444383,-0.025307389,-0.02529933,-0.025210686,-0.024372589,-0.022913981,-0.023800427,-0.023607021,-0.024058305,-0.022430463,-0.021350611,-0.021511784,-0.02153596,-0.020383578,-0.02042387,-0.02041581,-0.02031911
1.5023148,1.0,2.0,-17.493988,-5.416437,-2.3724654,-0.50100774,-0.1028284,-0.114231326,-0.024772272,-0.025674837,-0.024256522,-0.024973739,-0.025924655,-0.026609635,-0.023176668,-0.024103409,-0.026077766,-0.024707804,-0.022096815,-0.021427952,-0.021718059,-0.021685824,-0.02061403,-0.02068656,-0.020670442,-0.020597912
1.5277779,1.0,2.0,-17.726326,-5.472328,-2.3399065,-0.4956235,-0.104262725,-0.11550448,-0.024970494,-0.025937526,-0.030861335,-0.031788073,-0.031981483,-0.031578552,-0.02418881,-0.0256313,-0.029434962,-0.029580016,-0.02493826,-0.022649614,-0.02220639,-0.02220639,-0.020973425,-0.021013718,-0.0209976,-0.020900898
1.5532408,1.0,2.0,-17.918373,-5.495642,-2.33797,-0.49675462,-0.10541499,-0.11645528,-0.02512036,-0.026047101,-0.02112329,-0.020897651,-0.020865416,-0.021107173,-0.023210471,-0.023766512,-0.021953326,-0.021163583,-0.021163583,-0.02134893,-0.022033913,-0.022033913,-0.021091055,-0.021163583,-0.021115232,-0.021042705
1.5787036,1.0,2.0,-18.143991,-5.556677,-2.3529568,-0.5006291,-0.10672842,-0.117849305,-0.025383048,-0.026333963,-0.030048981,-0.031177187,-0.03202334,-0.0317977,-0.024706125,-0.025810154,-0.03041968,-0.02954129,-0.024899531,-0.022949347,-0.022618944,-0.022610886,-0.021450449,-0.021506857,-0.021514917,-0.021410156
1.6041665,1.0,2.0,-18.349468,-5.598851,-2.3751962,-0.5053609,-0.10792098,-0.118961275,-0.025581265,-0.026532182,-0.028288959,-0.028450131,-0.028772475,-0.028014965,-0.02457394,-0.025605442,-0.026290424,-0.027104342,-0.024445003,-0.022921925,-0.022752695,-0.022768812,-0.021697016,-0.021745367,-0.021721192,-0.021624489
1.6296296,1.0,2.0,-18.548231,-5.653028,-2.3934064,-0.50906396,-0.109153844,-0.119871795,-0.025803661,-0.026730403,-0.022741392,-0.023079854,-0.023305492,-0.02390989,-0.024095237,-0.024739927,-0.025344322,-0.0232652,-0.0222337,-0.022265935,-0.022765568,-0.022741392,-0.021895237,-0.021951647,-0.021959705,-0.021911355
1.6550927,1.0,2.0,-18.76714,-5.654052,-2.4204812,-0.51533896,-0.11046729,-0.12090318,-0.025784303,-0.026702981,-0.031796023,-0.032787234,-0.03325463,-0.03325463,-0.025397487,-0.026799686,-0.03145756,-0.031030454,-0.026090527,-0.023882471,-0.023390895,-0.023390895,-0.02230298,-0.022327159,-0.022327159,-0.022222394
1.6805556,1.0,2.0,-18.992758,-5.675651,-2.4556146,-0.5226427,-0.11170014,-0.12209575,-0.025958342,-0.026812555,-0.023008892,-0.022759074,-0.02262208,-0.022678489,-0.024427209,-0.02499131,-0.02331512,-0.022888012,-0.022678489,-0.022775192,-0.02330706,-0.023299003,-0.02246091,-0.022485085,-0.02250926,-0.022396438
1.7060187,1.0,2.0,-19.20495,-5.758976,-2.501224,-0.53251827,-0.112933,-0.12365095,-0.026341913,-0.027244477,-0.029396124,-0.030193927,-0.031040082,-0.030967552,-0.02547964,-0.026454732,-0.03052433,-0.029347772,-0.02542323,-0.023988798,-0.023924328,-0.023900153,-0.02288477,-0.022820301,-0.022844477,-0.022763891
1.7314816,1.0,2.0,-19.43729,-5.86459,-2.561339,-0.5454802,-0.1144882,-0.12556878,-0.026789946,-0.027748924,-0.0329709,-0.033808995,-0.03401852,-0.03401852,-0.026298372,-0.027724745,-0.030698374,-0.031552583,-0.027023647,-0.024735002,-0.024428776,-0.024461009,-0.023139399,-0.023179691,-0.023211924,-0.023074927
1.7569447,1.0,2.0,-19.636051,-5.9290547,-2.633542,-0.5608425,-0.11564048,-0.1270031,-0.02720575,-0.02808414,-0.022958865,-0.022829926,-0.02262846,-0.022765458,-0.025110511,-0.025819669,-0.026069488,-0.023756666,-0.023144212,-0.023426263,-0.024344945,-0.024361063,-0.023305383,-0.023329558,-0.023353737,-0.023257032
1.7824073,1.0,2.0,-19.875101,-6.0329537,-2.7218618,-0.5798054,-0.11707477,-0.12904182,-0.027702136,-0.02864499,-0.032867704,-0.033907264,-0.034527775,-0.034527775,-0.026638398,-0.028048657,-0.031989314,-0.031932905,-0.027299203,-0.025171733,-0.025091145,-0.025091145,-0.023697007,-0.023721183,-0.02372924,-0.023608362
1.8078701,1.0,2.0,-20.094006,-6.08713,-2.8166287,-0.59962565,-0.118267335,-0.13023436,-0.027997058,-0.028931856,-0.025643943,-0.02549889,-0.02544248,-0.025378007,-0.025925994,-0.026635151,-0.02606299,-0.025555298,-0.024491563,-0.024225628,-0.025104018,-0.025095958,-0.023830757,-0.023887167,-0.023911342,-0.023782406
1.8333333,1.0,2.0,-20.292767,-6.14988,-2.9130077,-0.6197889,-0.11970166,-0.1316687,-0.02835645,-0.02933154,-0.029041432,-0.029710295,-0.030250223,-0.030371102,-0.026599674,-0.027518354,-0.030653153,-0.029154252,-0.026011396,-0.024955716,-0.02551176,-0.02551982,-0.024165973,-0.024214325,-0.024206266,-0.024117623
1.8587961,1.0,2.0,-20.525106,-6.226346,-3.003745,-0.6394376,-0.12105539,-0.1331836,-0.028723897,-0.02971511,-0.034203753,-0.03507408,-0.035291664,-0.035291664,-0.027595693,-0.029030127,-0.03149606,-0.032559797,-0.028296793,-0.026016207,-0.026024265,-0.02599203,-0.024501188,-0.024533425,-0.024541482,-0.024388367
1.8842592,1.0,2.0,-20.710438,-6.259948,-3.0896478,-0.65754336,-0.12216737,-0.13433588,-0.02897047,-0.029897211,-0.02435289,-0.024127247,-0.023958016,-0.024086954,-0.026577065,-0.02712505,-0.027133107,-0.02509428,-0.02445765,-0.024699409,-0.025851788,-0.025892084,-0.024618823,-0.024667175,-0.024675233,-0.024554353
1.8842592,1.0,2.0,-20.744015,-6.2856665,-3.146864,-0.669717,-0.12228825,-0.13453734,-0.02903494,-0.030018091,-0.033733107,-0.034788787,-0.035546295,-0.035441533,-0.027858384,-0.029043,-0.032379262,-0.032822486,-0.028390253,-0.02619831,-0.026278896,-0.026295014,-0.024731643,-0.024788056,-0.024804173,-0.024659116
1.8587961,1.0,2.0,-20.50496,-6.2246313,-3.167335,-0.6739011,-0.120894216,-0.13326418,-0.028756132,-0.02970705,-0.027313642,-0.02727335,-0.027313642,-0.027088003,-0.026701188,-0.027458696,-0.027063824,-0.026838183,-0.025476279,-0.02494441,-0.025798624,-0.025798624,-0.024404485,-0.024468953,-0.024452837,-0.024323897
1.8333333,1.0,2.0,-20.292767,-6.179028,-3.182971,-0.676885,-0.119621076,-0.13191046,-0.028541798,-0.02951689,-0.028662676,-0.029436301,-0.029895645,-0.030016523,-0.026656084,-0.027671468,-0.030250223,-0.02900114,-0.025866339,-0.024915423,-0.025592346,-0.025576228,-0.024222383,-0.024246559,-0.024254618,-0.024101505
1.8078701,1.0,2.0,-20.100721,-6.1402826,-3.185713,-0.67729694,-0.1185091,-0.13116111,-0.028303284,-0.029334785,-0.033750903,-0.034564823,-0.034782406,-0.034782406,-0.02715896,-0.02862563,-0.030712808,-0.032010242,-0.02780365,-0.025506947,-0.025571415,-0.025563357,-0.024016105,-0.02403222,-0.024056397,-0.023959694
1.7824073,1.0,2.0,-19.875101,-6.060387,-3.1803966,-0.67547995,-0.11703448,-0.12944475,-0.028016422,-0.028943162,-0.02362448,-0.023358546,-0.02322155,-0.023358546,-0.025679424,-0.026235469,-0.026275761,-0.024180522,-0.02355195,-0.02372924,-0.024929974,-0.024946092,-0.023616422,-0.023688948,-0.023656715,-0.023543892
1.7569447,1.0,2.0,-19.649483,-6.0336447,-3.1597693,-0.67091966,-0.11584194,-0.1282522,-0.027882673,-0.02882553,-0.032387435,-0.033491466,-0.03427315,-0.03416839,-0.026641648,-0.027826265,-0.03126729,-0.031412344,-0.026988167,-0.024876814,-0.025054103,-0.025046043,-0.023490733,-0.023522967,-0.02357132,-0.023402087
1.7314816,1.0,2.0,-19.477583,-5.9726095,-3.127859,-0.66361594,-0.11460908,-0.12693875,-0.027539399,-0.028482256,-0.02642731,-0.02642731,-0.026451485,-0.02625808,-0.025540862,-0.026362842,-0.02579068,-0.025830975,-0.024380423,-0.023743793,-0.024581887,-0.024581887,-0.023147456,-0.023228042,-0.023203867,-0.023050752
1.7060187,1.0,2.0,-19.231813,-5.9150043,-3.0895026,-0.6557979,-0.11333593,-0.12574619,-0.027357297,-0.028251803,-0.027437882,-0.02819539,-0.02867085,-0.02877561,-0.025463523,-0.026446674,-0.02907378,-0.027566819,-0.024649603,-0.02369063,-0.024359493,-0.02438367,-0.022965355,-0.022949237,-0.02298953,-0.022852534
1.6805556,1.0,2.0,-19.03305,-5.87283,-3.0688746,-0.6515804,-0.112143375,-0.12455362,-0.027070431,-0.028085817,-0.032582518,-0.03332391,-0.03350926,-0.03350926,-0.025958342,-0.027489478,-0.029616952,-0.030914389,-0.02673197,-0.024346622,-0.024370797,-0.024378855,-0.022751017,-0.02279131,-0.02279131,-0.022630138
1.6550927,1.0,2.0,-18.814146,-5.799793,-3.0571115,-0.6489061,-0.110668756,-0.12311931,-0.026783569,-0.02771031,-0.02260921,-0.022415802,-0.022319097,-0.022359394,-0.024438512,-0.025075145,-0.024639979,-0.022802616,-0.022391627,-0.022536684,-0.023705179,-0.023705179,-0.022319097,-0.022415802,-0.022407744,-0.022294922
1.6296296,1.0,2.0,-18.59524,-5.7747645,-3.044542,-0.64606035,-0.10951648,-0.12176557,-0.026609523,-0.027568497,-0.031235166,-0.032057144,-0.033,-0.032830767,-0.02540879,-0.026633698,-0.03015531,-0.030300364,-0.025795603,-0.023724541,-0.023821244,-0.023797069,-0.022257876,-0.022209523,-0.022209523,-0.022120878
1.6041665,1.0,2.0,-18.383047,-5.6811514,-3.023914,-0.6413285,-0.108122446,-0.120573,-0.026250131,-0.027217165,-0.02550068,-0.02544427,-0.025613502,-0.025347566,-0.024316063,-0.02521863,-0.024493353,-0.02475123,-0.02330068,-0.022535112,-0.023308737,-0.023316799,-0.02185819,-0.0219146,-0.021922657,-0.021777602
